Date,Revenue,Quantity,Orders,Customers
2010-12-08 12:01:00,569.4,275,1,1
2010-12-08 12:06:00,145.93,62,1,1
2010-12-08 12:08:00,867.48,369,2,2
2010-12-08 12:09:00,350.4,32,1,1
2010-12-08 12:11:00,39.0,20,1,1
2010-12-08 12:17:00,198.09,90,1,1
2010-12-08 12:24:00,295.66,176,1,1
2010-12-08 12:29:00,450.92,204,1,1
2010-12-08 12:35:00,287.91,157,1,1
2010-12-08 12:36:00,363.02,138,1,1
2010-12-08 12:40:00,281.0,196,1,1
2010-12-08 12:41:00,910.14,525,1,1
2010-12-08 12:45:00,127.05000000000001,51,1,1
2010-12-08 12:46:00,416.61,246,1,1
2010-12-08 12:49:00,623.4200000000001,214,1,1
2010-12-08 12:51:00,147.39999999999998,12,1,1
2010-12-08 12:56:00,147.20000000000002,67,1,1
2010-12-08 12:57:00,2746.75,1655,1,1
2010-12-08 13:01:00,414.43,189,1,1
2010-12-08 13:03:00,718.0600000000001,340,2,2
2010-12-08 13:07:00,142.95,55,1,1
2010-12-08 13:08:00,473.04,118,2,2
2010-12-08 13:11:00,692.94,190,1,1
2010-12-08 13:14:00,89.5,10,1,1
2010-12-08 13:17:00,130.64,116,1,1
2010-12-08 13:21:00,372.96999999999997,105,1,1
2010-12-08 13:23:00,251.09,145,1,1
2010-12-08 13:28:00,118.3,26,1,1
2010-12-08 13:30:00,292.71000000000004,77,2,2
2010-12-08 13:38:00,376.30000000000007,116,1,1
2010-12-08 13:49:00,300.7,158,1,1
2010-12-08 13:51:00,129.75,29,1,1
2010-12-08 13:53:00,1317.89,500,2,2
2010-12-08 13:55:00,397.6,286,1,1
2010-12-08 14:22:00,566.95,365,1,1
2010-12-08 14:25:00,6073.71,1484,1,0
2010-12-08 14:36:00,222.5,118,1,1
2010-12-08 14:38:00,272.34000000000003,104,1,1
2010-12-08 14:43:00,541.89,361,2,2
2010-12-08 14:46:00,723.6,327,2,2
2010-12-08 14:50:00,106.77000000000001,39,1,1
2010-12-08 14:53:00,590.0,200,1,1
2010-12-08 14:58:00,103.67999999999999,144,1,1
2010-12-08 14:59:00,313.72,303,1,1
2010-12-08 15:02:00,12.87,9,1,0
2010-12-08 15:03:00,305.45,103,1,1
2010-12-08 15:10:00,320.0,1000,1,1
2010-12-08 15:12:00,158.26,74,1,1
2010-12-08 15:16:00,171.15,59,1,1
2010-12-08 15:17:00,190.34,94,1,1
2010-12-08 15:23:00,71.4,12,1,1
2010-12-08 15:25:00,201.60000000000002,130,1,1
2010-12-08 15:33:00,180.4,64,1,1
2010-12-08 15:35:00,255.0,204,2,1
2010-12-08 15:38:00,318.84,316,1,1
2010-12-08 15:39:00,356.4,264,1,1
2010-12-08 15:56:00,2671.27,1665,1,1
2010-12-08 15:58:00,154.8,120,1,1
2010-12-08 15:59:00,263.25,95,1,1
2010-12-08 16:06:00,24.95,15,1,0
2010-12-08 16:11:00,670.55,96,1,1
2010-12-08 16:18:00,120.65,47,1,1
2010-12-08 16:21:00,111.53,71,1,1
2010-12-08 16:29:00,5.95,1,1,1
2010-12-08 16:34:00,574.89,363,2,2
2010-12-08 16:45:00,676.1,274,1,1
2010-12-08 16:48:00,307.25,75,1,1
2010-12-08 16:49:00,1867.98,1730,1,1
2010-12-08 17:20:00,167.09,123,1,1
2010-12-09 08:34:00,213.3,56,1,1
2010-12-09 09:14:00,365.8,172,1,1
2010-12-09 09:23:00,956.5,238,1,1
2010-12-09 09:25:00,141.95,45,1,1
2010-12-09 09:27:00,63.0,60,1,1
2010-12-09 09:30:00,525.93,111,1,1
2010-12-09 09:34:00,258.75,69,1,1
2010-12-09 09:49:00,209.3,110,1,1
2010-12-09 10:00:00,1485.72,532,1,1
2010-12-09 10:04:00,1295.03,736,3,2
2010-12-09 10:05:00,88.8,36,1,1
2010-12-09 10:13:00,159.38,85,1,1
2010-12-09 10:16:00,464.61,227,1,1
2010-12-09 10:30:00,429.24,92,1,1
2010-12-09 10:33:00,258.95,157,1,1
2010-12-09 10:37:00,213.88,107,1,1
2010-12-09 10:42:00,364.4,87,1,1
2010-12-09 10:44:00,3794.3999999999996,1488,1,1
2010-12-09 10:45:00,382.66,231,1,1
2010-12-09 10:48:00,309.4,68,1,1
2010-12-09 10:55:00,254.03,118,1,1
2010-12-09 11:28:00,364.2,85,1,1
2010-12-09 11:30:00,308.28000000000003,149,1,1
2010-12-09 11:31:00,57.6,9,1,1
2010-12-09 11:35:00,1335.2,2154,1,1
2010-12-09 11:39:00,295.1,84,1,1
2010-12-09 11:44:00,101.9,17,1,1
2010-12-09 11:48:00,363.53,80,1,1
2010-12-09 12:05:00,1281.5,454,1,1
2010-12-09 12:12:00,832.8,120,1,1
2010-12-09 12:13:00,163.2,64,1,1
2010-12-09 12:16:00,174.4,92,1,1
2010-12-09 12:17:00,1794.75,844,2,2
2010-12-09 12:20:00,226.79999999999998,40,1,1
2010-12-09 12:24:00,257.22,184,1,1
2010-12-09 12:32:00,224.38,48,1,1
2010-12-09 12:37:00,109.75,83,1,1
2010-12-09 12:49:00,880.77,281,2,2
2010-12-09 12:59:00,174.4,58,1,1
2010-12-09 13:03:00,367.14,228,1,1
2010-12-09 13:05:00,112.6,60,1,1
2010-12-09 13:08:00,325.76,217,1,1
2010-12-09 13:11:00,21.299999999999997,16,1,0
2010-12-09 13:14:00,181.0,52,1,1
2010-12-09 13:21:00,18.4,8,1,1
2010-12-09 13:22:00,15.9,2,1,1
2010-12-09 13:24:00,201.45,152,1,1
2010-12-09 13:34:00,1820.97,793,2,2
2010-12-09 13:38:00,316.82,210,1,1
2010-12-09 13:39:00,5.85,3,1,0
2010-12-09 13:44:00,1914.2400000000002,96,1,1
2010-12-09 13:47:00,111.75,78,1,1
2010-12-09 13:57:00,428.6,208,1,1
2010-12-09 13:59:00,165.65,66,1,1
2010-12-09 14:05:00,300.91999999999996,499,1,1
2010-12-09 14:08:00,518.58,263,2,2
2010-12-09 14:09:00,7268.65,1642,1,0
2010-12-09 14:10:00,16.21,16,1,1
2010-12-09 14:15:00,272.36,141,1,1
2010-12-09 14:19:00,686.15,394,1,1
2010-12-09 14:25:00,374.25,173,1,1
2010-12-09 14:27:00,394.18,190,1,1
2010-12-09 14:28:00,251.0,110,1,1
2010-12-09 14:44:00,438.53000000000003,219,2,2
2010-12-09 14:49:00,739.05,344,1,1
2010-12-09 14:50:00,186.03,85,1,1
2010-12-09 14:55:00,178.44,70,2,1
2010-12-09 14:56:00,315.0,196,1,1
2010-12-09 15:01:00,230.10000000000002,78,1,1
2010-12-09 15:16:00,190.35,129,1,1
2010-12-09 15:20:00,72.82000000000001,57,1,1
2010-12-09 15:21:00,155.0,80,1,1
2010-12-09 15:23:00,249.86,222,1,1
2010-12-09 15:29:00,289.85,95,1,1
2010-12-09 15:32:00,685.0,240,1,1
2010-12-09 15:33:00,60.0,36,1,1
2010-12-09 15:35:00,144.5,150,1,1
2010-12-09 15:46:00,30.0,16,1,1
2010-12-09 15:50:00,218.4,78,1,1
2010-12-09 15:53:00,7.5,2,1,0
2010-12-09 16:08:00,383.07,117,1,1
2010-12-09 16:10:00,402.32,168,1,1
2010-12-09 16:11:00,15.0,1,1,1
2010-12-09 16:26:00,2215.27,225,1,0
2010-12-09 16:27:00,2446.16,239,1,0
2010-12-09 16:28:00,441.6,92,1,1
2010-12-09 16:31:00,3091.82,353,1,0
2010-12-09 16:35:00,294.01,32,1,0
2010-12-09 16:52:00,179.92000000000002,67,1,1
2010-12-09 16:53:00,620.35,202,1,1
2010-12-09 16:57:00,119.65,57,1,1
2010-12-09 17:27:00,257.95,116,1,1
2010-12-09 17:34:00,185.82,154,1,1
2010-12-09 18:09:00,113.2,43,1,1
2010-12-09 18:58:00,298.95,125,1,1
2010-12-09 19:23:00,310.45,162,1,1
2010-12-09 19:28:00,93.45,33,1,1
2010-12-09 19:32:00,317.59000000000003,133,1,1
2010-12-09 20:01:00,300.64,194,1,1
2010-12-10 09:33:00,370.80000000000007,212,1,1
2010-12-10 09:35:00,1947.01,1063,1,1
2010-12-10 09:48:00,780.0,173,2,2
2010-12-10 09:51:00,6429.91,1388,2,1
2010-12-10 09:52:00,17.700000000000003,6,1,1
2010-12-10 09:53:00,369.09999999999997,178,1,1
2010-12-10 10:08:00,151.5,58,1,1
2010-12-10 10:18:00,114.24000000000001,38,1,1
2010-12-10 10:21:00,1110.75,593,2,2
2010-12-10 10:22:00,188.98,90,1,1
2010-12-10 10:26:00,201.75,77,1,1
2010-12-10 10:27:00,218.10000000000002,68,1,1
2010-12-10 10:29:00,2.95,1,1,0
2010-12-10 10:47:00,127.9,56,1,1
2010-12-10 10:49:00,5375.28,1559,1,1
2010-12-10 10:50:00,135.0,20,1,1
2010-12-10 10:51:00,67.5,10,1,1
2010-12-10 10:52:00,338.45,51,2,2
2010-12-10 10:56:00,1196.0,473,2,2
2010-12-10 11:01:00,919.8,659,1,1
2010-12-10 11:02:00,182.25,110,1,1
2010-12-10 11:11:00,94.3,56,1,1
2010-12-10 11:12:00,190.7,73,1,1
2010-12-10 11:19:00,254.57,139,1,1
2010-12-10 11:21:00,186.60000000000002,116,1,1
2010-12-10 11:23:00,428.76,396,1,1
2010-12-10 11:24:00,327.65999999999997,270,1,1
2010-12-10 11:31:00,236.92,44,1,1
2010-12-10 11:33:00,270.22,259,1,1
2010-12-10 11:39:00,111.8,34,1,1
2010-12-10 11:42:00,185.06,104,1,1
2010-12-10 11:44:00,523.86,302,1,1
2010-12-10 11:47:00,239.70000000000002,60,1,1
2010-12-10 11:51:00,254.4,40,1,1
2010-12-10 12:00:00,247.56,124,1,1
2010-12-10 12:14:00,139.68,73,1,1
2010-12-10 12:20:00,132.65,59,1,1
2010-12-10 12:29:00,219.1,60,1,1
2010-12-10 12:33:00,1156.05,379,1,1
2010-12-10 12:42:00,300.65000000000003,105,1,1
2010-12-10 12:44:00,228.12,132,1,1
2010-12-10 12:45:00,116.89999999999999,52,1,1
2010-12-10 12:48:00,686.16,472,1,1
2010-12-10 12:50:00,612.1,418,1,1
2010-12-10 12:56:00,10.29,7,1,1
2010-12-10 12:58:00,1.9,2,1,1
2010-12-10 13:06:00,309.40000000000003,178,1,1
2010-12-10 13:24:00,202.5,30,1,1
2010-12-10 13:27:00,207.36,79,1,1
2010-12-10 13:29:00,363.24,268,1,1
2010-12-10 13:32:00,114.45000000000002,55,1,1
2010-12-10 13:44:00,25.799999999999997,20,1,1
2010-12-10 13:48:00,568.27,298,2,2
2010-12-10 13:50:00,1076.3200000000002,290,1,1
2010-12-10 13:58:00,401.92,226,1,1
2010-12-10 14:04:00,39.949999999999996,47,1,1
2010-12-10 14:29:00,385.58000000000004,170,1,1
2010-12-10 14:45:00,106.4,56,1,1
2010-12-10 14:53:00,756.45,387,1,1
2010-12-10 14:54:00,317.5,83,1,1
2010-12-10 14:59:00,6602.3099999999995,1504,1,0
2010-12-10 15:17:00,12633.67,2229,1,0
2010-12-10 15:21:00,173.7,46,1,1
2010-12-10 15:31:00,3762.66,2420,1,1
2010-12-10 15:45:00,2157.64,1040,1,1
2010-12-10 15:49:00,9.9,2,1,1
2010-12-10 15:56:00,966.62,712,1,1
2010-12-10 16:09:00,21.7,6,1,0
2010-12-10 16:36:00,158.0,59,1,1
2010-12-10 17:14:00,156.65,65,1,1
2010-12-10 17:26:00,102.35000000000001,44,1,1
2010-12-12 10:11:00,326.7,100,1,1
2010-12-12 10:47:00,275.3,44,1,1
2010-12-12 10:48:00,664.01,635,1,1
2010-12-12 10:57:00,141.04,70,1,1
2010-12-12 11:06:00,820.33,326,2,2
2010-12-12 11:07:00,333.54,193,1,1
2010-12-12 11:17:00,189.92,112,1,1
2010-12-12 11:26:00,548.85,210,2,2
2010-12-12 11:37:00,214.24,84,1,1
2010-12-12 11:44:00,3590.59,2409,1,1
2010-12-12 11:46:00,324.22,196,1,1
2010-12-12 11:49:00,126.28,67,1,1
2010-12-12 11:54:00,106.75,51,1,1
2010-12-12 12:00:00,168.46,127,1,1
2010-12-12 12:01:00,167.09,87,1,1
2010-12-12 12:03:00,293.76000000000005,1728,1,1
2010-12-12 12:08:00,107.16,55,1,1
2010-12-12 12:18:00,110.1,46,1,1
2010-12-12 12:24:00,448.74,227,1,1
2010-12-12 12:26:00,330.92,195,1,1
2010-12-12 12:34:00,11.6,2,1,1
2010-12-12 12:35:00,177.66,66,1,1
2010-12-12 12:41:00,210.13,119,1,1
2010-12-12 12:44:00,168.36,70,1,1
2010-12-12 12:46:00,388.65,35,1,1
2010-12-12 12:51:00,11.9,2,1,1
2010-12-12 12:56:00,513.64,174,1,1
2010-12-12 13:01:00,160.65,97,1,1
2010-12-12 13:26:00,767.37,559,1,1
2010-12-12 13:32:00,863.39,466,1,1
2010-12-12 13:37:00,121.05,67,1,1
2010-12-12 13:47:00,157.92,75,1,1
2010-12-12 13:56:00,214.74,118,1,1
2010-12-12 14:03:00,135.39999999999998,59,1,1
2010-12-12 14:21:00,179.1,86,1,1
2010-12-12 14:27:00,786.35,303,1,1
2010-12-12 14:43:00,1393.56,564,1,1
2010-12-12 14:49:00,204.0,48,1,1
2010-12-12 16:05:00,278.98,149,1,1
2010-12-12 16:14:00,1038.6,506,1,1
2010-12-12 16:20:00,31.3,6,1,1
2010-12-12 16:21:00,23.3,4,1,0
2010-12-13 09:02:00,339.40000000000003,56,1,1
2010-12-13 09:09:00,539.2,552,1,1
2010-12-13 09:29:00,384.55,270,1,1
2010-12-13 09:35:00,5344.98,1303,1,0
2010-12-13 09:39:00,881.01,300,1,1
2010-12-13 09:49:00,1206.72,864,1,1
2010-12-13 09:52:00,418.92,336,1,1
2010-12-13 09:57:00,103.5,56,1,1
2010-12-13 10:24:00,777.5600000000001,220,1,1
2010-12-13 10:31:00,676.46,355,2,2
2010-12-13 10:36:00,40.8,48,1,1
2010-12-13 10:39:00,127.0,61,1,1
2010-12-13 10:41:00,347.71,105,1,1
2010-12-13 10:46:00,540.95,227,1,1
2010-12-13 10:52:00,27.8,4,1,1
2010-12-13 10:58:00,309.71999999999997,562,1,1
2010-12-13 11:11:00,1.9,2,1,1
2010-12-13 11:21:00,4909.89,1034,1,0
2010-12-13 11:23:00,302.1,265,1,1
2010-12-13 11:29:00,166.22,70,1,1
2010-12-13 11:44:00,310.8,296,1,1
2010-12-13 11:47:00,230.1,92,1,1
2010-12-13 11:51:00,476.76,366,1,1
2010-12-13 11:57:00,218.1,490,1,1
2010-12-13 12:10:00,168.0,72,1,1
2010-12-13 12:26:00,171.04,196,1,1
2010-12-13 12:50:00,1101.77,836,1,1
2010-12-13 12:57:00,767.6,336,1,1
2010-12-13 12:59:00,14.44,12,1,0
2010-12-13 13:10:00,223.48,133,1,1
2010-12-13 13:25:00,1167.41,640,1,1
2010-12-13 13:27:00,689.04,440,1,1
2010-12-13 13:28:00,596.0600000000001,294,2,2
2010-12-13 13:32:00,250.04,144,1,1
2010-12-13 13:50:00,676.54,272,1,1
2010-12-13 13:52:00,244.19,129,1,1
2010-12-13 14:16:00,232.01,116,1,1
2010-12-13 14:24:00,243.0,98,1,1
2010-12-13 14:32:00,145.0,90,1,1
2010-12-13 14:36:00,1485.78,772,1,1
2010-12-13 14:39:00,12.45,2,1,1
2010-12-13 14:52:00,310.74,230,1,1
2010-12-13 14:55:00,346.14,208,1,1
2010-12-13 14:56:00,760.32,240,1,1
2010-12-13 15:03:00,14.149999999999999,3,1,0
2010-12-13 15:07:00,280.94,78,1,1
2010-12-13 15:12:00,1710.65,834,2,2
2010-12-13 15:13:00,91.9,26,1,1
2010-12-13 15:16:00,109.71000000000001,69,1,1
2010-12-13 15:20:00,92.14,39,1,1
2010-12-13 15:26:00,201.4,63,1,1
2010-12-13 15:34:00,125.2,131,1,1
2010-12-13 15:36:00,585.53,255,1,1
2010-12-13 15:37:00,1228.4,419,1,1
2010-12-13 15:42:00,309.05,119,1,1
2010-12-13 15:44:00,1822.88,980,1,1
2010-12-13 15:45:00,38.1,8,1,1
2010-12-13 15:46:00,1695.1200000000001,844,1,1
2010-12-13 15:56:00,177.35,73,1,1
2010-12-13 15:57:00,12.850000000000001,7,1,0
2010-12-13 16:01:00,1.9,2,1,1
2010-12-13 16:17:00,110.7,46,1,1
2010-12-13 16:18:00,0.95,1,1,1
2010-12-13 16:38:00,365.55,113,1,1
2010-12-13 16:46:00,67.72,33,1,0
2010-12-13 17:03:00,150.68,52,1,1
2010-12-13 17:40:00,462.3,312,1,1
2010-12-14 09:39:00,15.0,1,1,1
2010-12-14 09:50:00,798.46,310,2,2
2010-12-14 09:52:00,300.92,146,1,1
2010-12-14 10:18:00,102.0,40,1,1
2010-12-14 10:34:00,312.4,392,1,1
2010-12-14 10:38:00,167.01,76,1,1
2010-12-14 10:43:00,365.27,191,1,1
2010-12-14 10:46:00,147.06,61,1,1
2010-12-14 10:48:00,198.95000000000002,117,1,1
2010-12-14 11:01:00,275.45,137,1,1
2010-12-14 11:03:00,325.22,118,1,1
2010-12-14 11:04:00,17.4,12,1,1
2010-12-14 11:10:00,60.0,48,1,1
2010-12-14 11:11:00,11.8,4,1,1
2010-12-14 11:12:00,310.34,105,2,1
2010-12-14 11:26:00,195.8,110,1,1
2010-12-14 11:29:00,134.64999999999998,38,1,1
2010-12-14 11:37:00,39.45,13,1,0
2010-12-14 11:38:00,976.7,490,1,1
2010-12-14 11:39:00,206.0,76,1,1
2010-12-14 11:42:00,293.85,109,1,1
2010-12-14 11:43:00,304.5,190,1,1
2010-12-14 11:44:00,10.5,25,1,1
2010-12-14 11:48:00,706.25,225,1,1
2010-12-14 11:51:00,531.88,470,2,2
2010-12-14 12:06:00,252.62,118,1,1
2010-12-14 12:11:00,632.52,751,1,1
2010-12-14 12:17:00,306.52,208,1,1
2010-12-14 12:18:00,120.95,33,1,1
2010-12-14 12:22:00,710.0,388,1,1
2010-12-14 12:25:00,74.25,53,1,1
2010-12-14 12:30:00,504.59000000000003,215,2,2
2010-12-14 12:35:00,479.35,81,1,1
2010-12-14 12:38:00,301.2,360,1,1
2010-12-14 12:58:00,1587.07,916,1,1
2010-12-14 12:59:00,2594.7599999999998,2552,1,1
2010-12-14 13:00:00,558.24,684,2,2
2010-12-14 13:01:00,146.46,78,1,1
2010-12-14 13:02:00,337.59999999999997,224,1,1
2010-12-14 13:03:00,413.79,251,1,1
2010-12-14 13:09:00,234.85999999999999,111,1,1
2010-12-14 13:10:00,292.89,107,1,1
2010-12-14 13:11:00,170.55,75,1,1
2010-12-14 13:18:00,152.1,45,1,1
2010-12-14 13:19:00,1287.34,544,2,2
2010-12-14 13:22:00,11.0,4,1,1
2010-12-14 13:28:00,1188.0,240,1,1
2010-12-14 13:31:00,1000.03,517,2,2
2010-12-14 13:32:00,310.85,187,1,1
2010-12-14 13:33:00,198.07,107,1,1
2010-12-14 13:35:00,214.77,270,1,1
2010-12-14 13:44:00,357.1,152,1,1
2010-12-14 13:50:00,488.09,219,1,1
2010-12-14 13:51:00,293.4,220,1,1
2010-12-14 13:58:00,1101.99,702,2,2
2010-12-14 13:59:00,658.2,428,1,1
2010-12-14 14:02:00,115.35,52,1,1
2010-12-14 14:11:00,149.5,52,1,1
2010-12-14 14:15:00,341.65999999999997,138,1,1
2010-12-14 14:26:00,360.06,90,1,1
2010-12-14 14:37:00,91.15,33,1,1
2010-12-14 14:40:00,647.99,318,1,1
2010-12-14 14:41:00,3.75,1,1,0
2010-12-14 14:42:00,824.02,814,1,1
2010-12-14 14:50:00,61.05,43,1,1
2010-12-14 14:54:00,85.75,125,1,1
2010-12-14 15:02:00,476.70000000000005,186,1,1
2010-12-14 15:13:00,304.90000000000003,90,1,1
2010-12-14 15:18:00,307.8,106,1,1
2010-12-14 15:29:00,12681.58,2150,1,0
2010-12-14 15:43:00,267.0,104,1,1
2010-12-14 15:50:00,338.98,402,1,1
2010-12-14 15:52:00,638.74,89,1,0
2010-12-14 15:54:00,718.3499999999999,80,1,0
2010-12-14 15:56:00,1827.3600000000001,211,2,0
2010-12-14 15:58:00,20.25,3,1,0
2010-12-14 16:07:00,411.4,234,1,1
2010-12-14 16:23:00,125.56,114,1,1
2010-12-14 16:39:00,362.79,377,1,1
2010-12-14 16:53:00,17.4,12,1,1
2010-12-14 17:22:00,202.45,87,1,1
2010-12-15 09:07:00,247.38,370,1,1
2010-12-15 09:09:00,302.78,270,1,1
2010-12-15 09:49:00,123.1,58,1,1
2010-12-15 09:51:00,366.77,135,1,1
2010-12-15 09:58:00,238.65,115,1,1
2010-12-15 10:04:00,306.18,262,1,1
2010-12-15 10:17:00,501.01,229,1,1
2010-12-15 10:31:00,303.15000000000003,183,1,1
2010-12-15 10:40:00,202.79999999999998,24,1,1
2010-12-15 10:41:00,346.79999999999995,194,1,1
2010-12-15 10:48:00,97.5,18,1,1
2010-12-15 10:54:00,165.85,59,1,1
2010-12-15 10:57:00,684.26,264,1,1
2010-12-15 11:08:00,186.64000000000001,71,1,1
2010-12-15 11:14:00,101.23,49,1,1
2010-12-15 11:15:00,253.2,168,1,1
2010-12-15 11:21:00,201.20000000000002,82,1,1
2010-12-15 11:22:00,1761.26,894,1,1
2010-12-15 11:26:00,201.84,60,1,1
2010-12-15 11:32:00,354.48,168,1,1
2010-12-15 11:34:00,303.57,248,1,1
2010-12-15 11:53:00,3240.4,3944,1,1
2010-12-15 11:56:00,428.82000000000005,135,1,1
2010-12-15 12:01:00,101.2,56,1,1
2010-12-15 12:05:00,1608.56,588,2,2
2010-12-15 12:06:00,332.1,38,1,1
2010-12-15 12:08:00,2605.88,1101,1,1
2010-12-15 12:09:00,1181.0,184,1,1
2010-12-15 12:27:00,185.45,31,1,1
2010-12-15 12:29:00,102.0,24,1,1
2010-12-15 12:30:00,269.31,51,1,1
2010-12-15 12:43:00,336.98,142,1,1
2010-12-15 12:47:00,20.4,24,1,1
2010-12-15 12:54:00,102.28,34,1,1
2010-12-15 13:00:00,105.88,34,1,1
2010-12-15 13:21:00,307.8,124,1,1
2010-12-15 13:24:00,746.07,301,2,2
2010-12-15 13:25:00,67.24000000000001,132,1,1
2010-12-15 13:26:00,1305.6,1536,1,1
2010-12-15 13:29:00,38.25,3,1,0
2010-12-15 13:37:00,343.26,384,1,1
2010-12-15 13:38:00,440.2,160,1,1
2010-12-15 13:49:00,571.48,198,1,1
2010-12-15 13:50:00,15.8,4,1,1
2010-12-15 14:00:00,283.53000000000003,158,1,1
2010-12-15 14:12:00,290.34,142,1,1
2010-12-15 14:25:00,829.7,430,2,2
2010-12-15 14:26:00,228.6,36,1,1
2010-12-15 14:29:00,209.65,83,1,1
2010-12-15 14:35:00,300.87,423,1,1
2010-12-15 14:45:00,308.37,357,1,1
2010-12-15 15:00:00,1256.32,930,1,1
2010-12-15 15:14:00,171.05,43,1,1
2010-12-15 15:34:00,231.22,410,1,1
2010-12-15 15:37:00,209.08,164,1,1
2010-12-15 15:45:00,392.34000000000003,250,1,1
2010-12-15 15:47:00,1516.95,535,1,1
2010-12-15 15:48:00,19.25,25,1,0
2010-12-15 15:50:00,295.2,235,1,1
2010-12-15 16:03:00,219.6,168,1,1
2010-12-15 16:19:00,80.64,192,1,1
2010-12-15 16:21:00,1244.53,498,2,2
2010-12-15 16:24:00,14.850000000000001,3,1,1
2010-12-15 16:26:00,17.700000000000003,6,1,1
2010-12-15 16:32:00,196.85,68,1,1
2010-12-15 16:38:00,1.45,1,1,1
2010-12-15 16:50:00,58.7,8,1,1
2010-12-15 17:01:00,19.9,26,1,0
2010-12-15 17:15:00,55.5,11,1,0
2010-12-15 17:28:00,226.57000000000002,102,1,1
2010-12-16 08:03:00,391.0,96,1,1
2010-12-16 08:05:00,314.54999999999995,177,1,1
2010-12-16 08:10:00,379.68,330,1,1
2010-12-16 08:39:00,271.05,79,1,1
2010-12-16 08:41:00,404.82,113,1,1
2010-12-16 09:07:00,2.95,1,1,0
2010-12-16 09:22:00,205.8,78,1,1
2010-12-16 09:23:00,32.25,15,1,1
2010-12-16 09:31:00,190.35,93,1,1
2010-12-16 09:35:00,562.6,380,2,2
2010-12-16 09:44:00,1168.2,566,1,1
2010-12-16 09:45:00,1827.91,737,1,1
2010-12-16 09:46:00,186.0,86,1,1
2010-12-16 09:52:00,163.8,50,1,1
2010-12-16 10:08:00,351.84000000000003,172,1,1
2010-12-16 10:10:00,196.60000000000002,68,1,1
2010-12-16 10:12:00,157.35000000000002,57,1,1
2010-12-16 10:18:00,300.46,160,1,1
2010-12-16 10:19:00,313.2,216,1,1
2010-12-16 10:28:00,395.16,274,1,1
2010-12-16 10:30:00,403.61,256,1,1
2010-12-16 10:35:00,6930.0,4800,1,1
2010-12-16 10:37:00,1431.6,984,1,1
2010-12-16 10:38:00,933.3199999999999,367,1,1
2010-12-16 10:43:00,212.33,69,1,1
2010-12-16 10:51:00,920.52,632,1,1
2010-12-16 10:52:00,211.2,96,1,1
2010-12-16 11:03:00,204.0,48,1,1
2010-12-16 11:07:00,1491.0,800,1,1
2010-12-16 11:11:00,217.2,146,1,1
2010-12-16 11:15:00,328.77,119,1,1
2010-12-16 11:24:00,4.949999999999999,3,1,1
2010-12-16 11:27:00,270.19,315,1,1
2010-12-16 11:35:00,211.05,118,2,1
2010-12-16 11:36:00,889.32,100,1,1
2010-12-16 11:43:00,311.64,236,1,1
2010-12-16 11:51:00,131.96,72,1,1
2010-12-16 11:53:00,216.34,99,1,1
2010-12-16 12:09:00,750.64,252,1,1
2010-12-16 12:11:00,322.01,135,1,1
2010-12-16 12:15:00,430.28000000000003,338,1,1
2010-12-16 12:20:00,298.25,91,1,1
2010-12-16 12:23:00,150.06,170,1,1
2010-12-16 12:31:00,141.3,78,1,1
2010-12-16 12:42:00,226.9,129,2,2
2010-12-16 12:46:00,587.66,242,1,1
2010-12-16 12:48:00,3.75,1,1,1
2010-12-16 12:55:00,114.0,102,1,1
2010-12-16 12:56:00,118.34,25,1,0
2010-12-16 13:00:00,308.2,132,2,1
2010-12-16 13:02:00,1491.46,768,1,1
2010-12-16 13:05:00,147.75,103,1,1
2010-12-16 13:15:00,843.78,902,1,1
2010-12-16 13:16:00,36.08,44,1,0
2010-12-16 13:21:00,172.2,46,1,1
2010-12-16 13:25:00,81.44,32,1,0
2010-12-16 13:33:00,466.54,319,3,3
2010-12-16 13:43:00,314.1,108,1,1
2010-12-16 13:44:00,1085.46,1078,1,1
2010-12-16 14:17:00,377.52,544,1,1
2010-12-16 14:25:00,243.11999999999998,216,1,1
2010-12-16 14:26:00,308.21999999999997,230,1,1
2010-12-16 14:27:00,468.07,269,1,1
2010-12-16 14:29:00,1722.9,532,1,1
2010-12-16 14:32:00,301.44,236,1,1
2010-12-16 14:34:00,424.49,395,1,1
2010-12-16 14:35:00,351.3,438,1,1
2010-12-16 14:36:00,332.18,169,1,1
2010-12-16 15:02:00,315.43,151,2,1
2010-12-16 15:07:00,131.3,38,1,1
2010-12-16 15:23:00,253.5,130,1,1
2010-12-16 15:24:00,29.700000000000003,6,1,1
2010-12-16 15:27:00,46.85,11,1,1
2010-12-16 15:29:00,97.24000000000001,32,1,1
2010-12-16 15:34:00,403.79999999999995,156,1,1
2010-12-16 15:40:00,76.55,17,1,1
2010-12-16 15:45:00,607.75,347,2,2
2010-12-16 15:47:00,250.65,95,1,1
2010-12-16 15:59:00,105.54,61,1,1
2010-12-16 16:05:00,252.2,68,1,1
2010-12-16 16:28:00,5.5,10,1,1
2010-12-16 16:36:00,133.22,128,1,1
2010-12-16 16:42:00,806.59,249,2,2
2010-12-16 16:45:00,353.8,91,1,1
2010-12-16 16:54:00,348.8,168,1,1
2010-12-16 17:01:00,75.78,48,1,1
2010-12-16 17:20:00,147.9,76,1,1
2010-12-16 17:29:00,136.25,29,1,1
2010-12-16 17:30:00,218.85,31,1,1
