date,customer_id,category,product_name,quantity,unit_price,total_price,unit_cost,total_cost,profit,day_of_week,month,is_weekend
2022-02-23,CUST_290,Peintures,Abstrait,1,458.74,458.74,333.71,333.71,125.03,2,2,False
2022-02-23,CUST_344,Textiles,Coussin brodé,1,72.75,72.75,44.62,44.62,28.13,2,2,False
2022-02-23,CUST_333,Sculptures,Statue bois,1,234.36,234.36,172.5,172.5,61.86,2,2,False
2022-02-23,CUST_152,Bijoux,Bracelet cuir,1,90.21,90.21,55.41,55.41,34.8,2,2,False
2022-02-24,CUST_220,Sculptures,Objet décoratif,1,116.26,116.26,71.67,71.67,44.59,3,2,False
2022-02-24,CUST_434,Sculptures,Objet décoratif,1,242.31,242.31,163.89,163.89,78.41,3,2,False
2022-02-24,CUST_378,Bijoux,Bague argent,1,79.58,79.58,57.99,57.99,21.58,3,2,False
2022-02-24,CUST_488,Textiles,Sac toile,1,97.64,97.64,64.3,64.3,33.34,3,2,False
2022-02-24,CUST_380,Bijoux,Collier perles,1,76.15,76.15,58.06,58.06,18.1,3,2,False
2022-02-24,CUST_153,Bijoux,Boucles oreilles,2,50.52,101.04,32.58,65.16,35.88,3,2,False
2022-02-25,CUST_233,Peintures,Portrait,1,422.7,422.7,325.18,325.18,97.52,4,2,False
2022-02-25,CUST_360,Bougies,Bougie lavande,1,28.39,28.39,21.81,21.81,6.57,4,2,False
2022-02-25,CUST_235,Bougies,Bougie eucalyptus,1,25.72,25.72,18.23,18.23,7.48,4,2,False
2022-02-25,CUST_463,Poterie,Bol décoratif,1,22.59,22.59,14.15,14.15,8.44,4,2,False
2022-02-26,CUST_128,Bijoux,Bracelet cuir,1,87.33,87.33,63.51,63.51,23.82,5,2,True
2022-02-26,CUST_261,Textiles,Tapis petit,1,59.62,59.62,38.71,38.71,20.91,5,2,True
2022-02-26,CUST_491,Sculptures,Objet décoratif,1,74.79,74.79,56.84,56.84,17.95,5,2,True
2022-02-26,CUST_425,Poterie,Vase céramique,1,63.98,63.98,40.8,40.8,23.19,5,2,True
2022-02-26,CUST_054,Textiles,Écharpe laine,1,66.57,66.57,50.07,50.07,16.5,5,2,True
2022-02-26,CUST_075,Sculptures,Figurine argile,2,100.62,201.24,67.78,135.55,65.69,5,2,True
2022-02-27,CUST_260,Savons,Savon olive,1,18.91,18.91,13.69,13.69,5.22,6,2,True
2022-02-27,CUST_014,Bijoux,Collier perles,1,24.76,24.76,17.24,17.24,7.52,6,2,True
2022-02-27,CUST_254,Savons,Savon miel,1,16.6,16.6,11.82,11.82,4.78,6,2,True
2022-02-27,CUST_305,Textiles,Coussin brodé,1,85.37,85.37,65.31,65.31,20.06,6,2,True
2022-02-27,CUST_486,Bougies,Bougie eucalyptus,1,9.58,9.58,7.25,7.25,2.33,6,2,True
2022-02-27,CUST_183,Poterie,Bol décoratif,1,51.04,51.04,32.13,32.13,18.91,6,2,True
2022-02-27,CUST_251,Savons,Savon miel,1,6.77,6.77,4.87,4.87,1.9,6,2,True
2022-02-28,CUST_254,Bougies,Bougie vanille,1,17.03,17.03,10.3,10.3,6.73,0,2,False
2022-02-28,CUST_426,Bougies,Bougie vanille,1,21.99,21.99,17.33,17.33,4.66,0,2,False
2022-02-28,CUST_049,Sculptures,Figurine argile,1,268.18,268.18,170.89,170.89,97.29,0,2,False
2022-02-28,CUST_231,Textiles,Tapis petit,1,61.22,61.22,37.72,37.72,23.5,0,2,False
2022-02-28,CUST_182,Peintures,Nature morte,1,263.48,263.48,198.43,198.43,65.05,0,2,False
2022-02-28,CUST_036,Poterie,Bol décoratif,1,28.12,28.12,20.57,20.57,7.55,0,2,False
2022-02-28,CUST_163,Bijoux,Bague argent,1,20.99,20.99,13.69,13.69,7.3,0,2,False
2022-03-01,CUST_007,Bougies,Bougie eucalyptus,1,11.76,11.76,8.02,8.02,3.74,1,3,False
2022-03-01,CUST_143,Bijoux,Bracelet cuir,1,17.29,17.29,13.71,13.71,3.58,1,3,False
2022-03-01,CUST_313,Sculptures,Statue bois,1,63.06,63.06,41.12,41.12,21.94,1,3,False
2022-03-01,CUST_472,Textiles,Écharpe laine,1,44.24,44.24,28.3,28.3,15.94,1,3,False
2022-03-01,CUST_425,Poterie,Tasse thé,1,78.32,78.32,52.47,52.47,25.85,1,3,False
2022-03-01,CUST_289,Bijoux,Collier perles,1,38.66,38.66,29.77,29.77,8.89,1,3,False
2022-03-01,CUST_423,Bougies,Bougie lavande,1,14.14,14.14,10.02,10.02,4.12,1,3,False
2022-03-01,CUST_330,Savons,Savon miel,1,17.26,17.26,13.28,13.28,3.98,1,3,False
2022-03-01,CUST_144,Bijoux,Boucles oreilles,1,84.74,84.74,52.5,52.5,32.24,1,3,False
2022-03-02,CUST_068,Savons,Savon lavande,1,11.8,11.8,8.36,8.36,3.43,2,3,False
2022-03-02,CUST_116,Savons,Savon olive,1,5.36,5.36,3.92,3.92,1.44,2,3,False
2022-03-02,CUST_369,Sculptures,Sculpture métal,1,286.66,286.66,215.04,215.04,71.62,2,3,False
2022-03-02,CUST_042,Bijoux,Collier perles,1,24.89,24.89,16.34,16.34,8.55,2,3,False
2022-03-02,CUST_427,Textiles,Coussin brodé,1,52.89,52.89,35.94,35.94,16.95,2,3,False
2022-03-02,CUST_476,Savons,Savon karité,1,8.91,8.91,5.51,5.51,3.4,2,3,False
2022-03-02,CUST_432,Savons,Savon miel,1,17.69,17.69,12.02,12.02,5.68,2,3,False
2022-03-03,CUST_107,Bougies,Bougie eucalyptus,1,12.97,12.97,9.48,9.48,3.49,3,3,False
2022-03-03,CUST_012,Poterie,Assiette artisanale,1,56.92,56.92,44.2,44.2,12.72,3,3,False
2022-03-03,CUST_021,Savons,Savon karité,1,24.34,24.34,19.4,19.4,4.95,3,3,False
2022-03-03,CUST_247,Savons,Savon olive,1,8.32,8.32,5.7,5.7,2.62,3,3,False
2022-03-03,CUST_418,Bijoux,Collier perles,1,73.77,73.77,54.88,54.88,18.9,3,3,False
2022-03-03,CUST_372,Poterie,Assiette artisanale,1,63.89,63.89,49.3,49.3,14.59,3,3,False
2022-03-03,CUST_431,Peintures,Portrait,1,378.3,378.3,262.63,262.63,115.67,3,3,False
2022-03-03,CUST_476,Savons,Savon miel,1,12.16,12.16,9.31,9.31,2.85,3,3,False
2022-03-03,CUST_469,Bougies,Bougie rose,1,27.22,27.22,16.88,16.88,10.34,3,3,False
2022-03-04,CUST_423,Savons,Savon olive,1,11.5,11.5,7.06,7.06,4.44,4,3,False
2022-03-04,CUST_191,Bijoux,Bague argent,1,38.85,38.85,25.48,25.48,13.37,4,3,False
2022-03-04,CUST_227,Poterie,Assiette artisanale,1,50.76,50.76,32.61,32.61,18.14,4,3,False
2022-03-04,CUST_039,Savons,Savon miel,2,18.06,36.13,13.99,27.97,8.16,4,3,False
2022-03-04,CUST_251,Sculptures,Objet décoratif,1,216.25,216.25,168.98,168.98,47.26,4,3,False
2022-03-04,CUST_100,Bijoux,Bracelet cuir,1,26.65,26.65,18.45,18.45,8.21,4,3,False
2022-03-04,CUST_084,Textiles,Coussin brodé,2,53.53,107.06,33.3,66.61,40.45,4,3,False
2022-03-04,CUST_432,Bijoux,Bague argent,2,92.69,185.38,60.81,121.61,63.77,4,3,False
2022-03-04,CUST_468,Savons,Savon olive,1,23.22,23.22,17.67,17.67,5.55,4,3,False
2022-03-04,CUST_275,Peintures,Portrait,1,385.2,385.2,295.02,295.02,90.18,4,3,False
2022-03-04,CUST_465,Sculptures,Figurine argile,1,104.61,104.61,64.2,64.2,40.41,4,3,False
2022-03-05,CUST_476,Poterie,Tasse thé,1,63.81,63.81,39.11,39.11,24.7,5,3,True
2022-03-05,CUST_255,Sculptures,Statue bois,1,132.6,132.6,105.79,105.79,26.81,5,3,True
2022-03-05,CUST_267,Bijoux,Collier perles,1,103.01,103.01,70.65,70.65,32.36,5,3,True
2022-03-05,CUST_357,Peintures,Portrait,1,320.81,320.81,208.67,208.67,112.13,5,3,True
2022-03-05,CUST_035,Bougies,Bougie lavande,1,27.91,27.91,16.93,16.93,10.98,5,3,True
2022-03-06,CUST_492,Bougies,Bougie rose,1,14.32,14.32,11.37,11.37,2.95,6,3,True
2022-03-06,CUST_422,Peintures,Portrait,3,278.62,835.85,182.16,546.47,289.38,6,3,True
2022-03-06,CUST_283,Bijoux,Collier perles,1,15.31,15.31,11.03,11.03,4.27,6,3,True
2022-03-06,CUST_355,Bijoux,Bague argent,1,64.31,64.31,44.67,44.67,19.64,6,3,True
2022-03-06,CUST_189,Bijoux,Bracelet cuir,1,61.98,61.98,44.52,44.52,17.47,6,3,True
2022-03-06,CUST_353,Bijoux,Boucles oreilles,1,20.2,20.2,15.53,15.53,4.67,6,3,True
2022-03-06,CUST_310,Poterie,Vase céramique,1,46.31,46.31,31.46,31.46,14.85,6,3,True
2022-03-06,CUST_277,Peintures,Toile paysage,1,423.01,423.01,323.03,323.03,99.98,6,3,True
2022-03-06,CUST_494,Poterie,Tasse thé,1,54.49,54.49,40.05,40.05,14.43,6,3,True
2022-03-06,CUST_019,Peintures,Toile paysage,1,470.36,470.36,318.89,318.89,151.47,6,3,True
2022-03-06,CUST_417,Textiles,Tapis petit,1,75.32,75.32,55.35,55.35,19.97,6,3,True
2022-03-06,CUST_174,Sculptures,Sculpture métal,1,288.51,288.51,222.89,222.89,65.61,6,3,True
2022-03-06,CUST_146,Bijoux,Collier perles,1,102.11,102.11,79.06,79.06,23.04,6,3,True
2022-03-06,CUST_239,Bijoux,Boucles oreilles,1,99.04,99.04,61.25,61.25,37.79,6,3,True
2022-03-06,CUST_041,Textiles,Tapis petit,1,92.52,92.52,61.46,61.46,31.07,6,3,True
2022-03-06,CUST_461,Peintures,Nature morte,1,351.36,351.36,273.22,273.22,78.14,6,3,True
2022-03-06,CUST_259,Bijoux,Boucles oreilles,1,29.58,29.58,18.66,18.66,10.92,6,3,True
2022-03-06,CUST_350,Savons,Savon karité,1,19.82,19.82,15.18,15.18,4.64,6,3,True
2022-03-06,CUST_311,Bijoux,Collier perles,1,87.96,87.96,60.67,60.67,27.29,6,3,True
2022-03-06,CUST_409,Bougies,Bougie vanille,1,32.57,32.57,20.95,20.95,11.62,6,3,True
2022-03-06,CUST_420,Savons,Savon miel,1,6.35,6.35,4.89,4.89,1.46,6,3,True
2022-03-07,CUST_156,Bougies,Bougie rose,1,18.61,18.61,13.07,13.07,5.54,0,3,False
2022-03-07,CUST_275,Textiles,Tapis petit,1,28.36,28.36,22.38,22.38,5.97,0,3,False
2022-03-07,CUST_475,Bijoux,Bague argent,1,54.79,54.79,37.1,37.1,17.69,0,3,False
2022-03-07,CUST_176,Textiles,Écharpe laine,1,32.59,32.59,23.02,23.02,9.58,0,3,False
2022-03-07,CUST_434,Poterie,Bol décoratif,1,53.58,53.58,33.94,33.94,19.64,0,3,False
2022-03-07,CUST_154,Textiles,Tapis petit,1,98.31,98.31,61.66,61.66,36.65,0,3,False
2022-03-07,CUST_262,Bijoux,Boucles oreilles,1,112.19,112.19,76.19,76.19,36.0,0,3,False
2022-03-07,CUST_037,Savons,Savon karité,1,14.76,14.76,11.32,11.32,3.44,0,3,False
2022-03-07,CUST_201,Peintures,Toile paysage,1,279.08,279.08,222.98,222.98,56.1,0,3,False
2022-03-07,CUST_224,Peintures,Toile paysage,1,334.89,334.89,203.01,203.01,131.88,0,3,False
2022-03-07,CUST_365,Poterie,Bol décoratif,1,78.81,78.81,55.67,55.67,23.13,0,3,False
2022-03-07,,Savons,Savon karité,1,21.77,21.77,16.66,16.66,5.11,0,3,False
2022-03-08,CUST_484,Bougies,Bougie rose,1,34.99,34.99,26.71,26.71,8.28,1,3,False
2022-03-08,CUST_152,Textiles,Écharpe laine,1,80.09,80.09,53.28,53.28,26.82,1,3,False
2022-03-08,CUST_101,Bougies,Bougie lavande,1,27.73,27.73,21.37,21.37,6.36,1,3,False
2022-03-08,CUST_310,Bougies,Bougie eucalyptus,1,11.57,11.57,8.33,8.33,3.24,1,3,False
2022-03-08,CUST_005,Bougies,Bougie rose,1,9.03,9.03,6.41,6.41,2.62,1,3,False
2022-03-08,CUST_371,Savons,Savon lavande,1,14.34,14.34,11.38,11.38,2.95,1,3,False
2022-03-09,CUST_175,Bougies,Bougie eucalyptus,1,32.15,32.15,22.14,22.14,10.01,2,3,False
2022-03-09,CUST_328,Savons,Savon lavande,1,21.13,21.13,16.89,16.89,4.24,2,3,False
2022-03-09,CUST_063,Sculptures,Statue bois,1,210.05,210.05,136.13,136.13,73.92,2,3,False
2022-03-09,CUST_208,Sculptures,Sculpture métal,2,57.7,115.4,37.17,74.33,41.06,2,3,False
2022-03-09,CUST_298,Savons,Savon olive,1,18.75,18.75,13.85,13.85,4.9,2,3,False
2022-03-09,CUST_184,Bougies,Bougie lavande,1,17.69,17.69,11.6,11.6,6.09,2,3,False
2022-03-09,CUST_113,Bougies,Bougie vanille,3,8.24,24.72,6.06,18.18,6.54,2,3,False
2022-03-09,CUST_001,Bijoux,Boucles oreilles,1,16.5,16.5,12.66,12.66,3.85,2,3,False
2022-03-09,CUST_127,Bijoux,Collier perles,1,94.11,94.11,68.86,68.86,25.25,2,3,False
2022-03-09,CUST_430,Sculptures,Sculpture métal,1,203.4,203.4,141.88,141.88,61.52,2,3,False
2022-03-09,CUST_259,Poterie,Bol décoratif,1,44.43,44.43,29.76,29.76,14.67,2,3,False
2022-03-10,CUST_144,Sculptures,Figurine argile,1,69.22,69.22,52.53,52.53,16.69,3,3,False
2022-03-10,CUST_290,Textiles,Coussin brodé,1,30.47,30.47,20.08,20.08,10.39,3,3,False
2022-03-10,CUST_118,Poterie,Bol décoratif,1,37.55,37.55,24.53,24.53,13.02,3,3,False
2022-03-10,CUST_269,Poterie,Vase céramique,1,70.53,70.53,45.41,45.41,25.12,3,3,False
2022-03-11,CUST_335,Savons,Savon olive,1,14.26,14.26,9.42,9.42,4.84,4,3,False
2022-03-11,CUST_012,Bougies,Bougie eucalyptus,2,11.24,22.48,8.36,16.73,5.75,4,3,False
2022-03-11,CUST_361,Textiles,Coussin brodé,1,91.15,91.15,67.85,67.85,23.3,4,3,False
2022-03-11,CUST_274,Savons,Savon karité,1,7.05,7.05,5.34,5.34,1.72,4,3,False
2022-03-11,CUST_390,Poterie,Assiette artisanale,1,73.74,73.74,51.13,51.13,22.61,4,3,False
2022-03-11,CUST_107,Poterie,Vase céramique,2,24.96,49.93,19.11,38.21,11.72,4,3,False
2022-03-11,CUST_307,Poterie,Tasse thé,1,71.99,71.99,56.26,56.26,15.73,4,3,False
2022-03-11,CUST_401,Textiles,Écharpe laine,2,53.3,106.6,39.18,78.35,28.25,4,3,False
2022-03-11,CUST_439,Savons,Savon olive,2,16.29,32.59,12.53,25.05,7.53,4,3,False
2022-03-12,CUST_340,Savons,Savon miel,2,18.52,37.04,12.11,24.22,12.82,5,3,True
2022-03-12,CUST_359,Savons,Savon lavande,1,24.99,24.99,17.49,17.49,7.5,5,3,True
2022-03-12,CUST_227,Bougies,Bougie lavande,1,20.85,20.85,15.16,15.16,5.69,5,3,True
2022-03-12,CUST_100,Textiles,Tapis petit,1,89.42,89.42,63.53,63.53,25.9,5,3,True
2022-03-12,CUST_470,Sculptures,Objet décoratif,1,142.79,142.79,106.54,106.54,36.25,5,3,True
2022-03-13,CUST_013,Savons,Savon olive,1,16.58,16.58,10.09,10.09,6.49,6,3,True
2022-03-13,CUST_074,Bijoux,Boucles oreilles,1,97.11,97.11,60.21,60.21,36.9,6,3,True
2022-03-13,CUST_398,Bijoux,Collier perles,1,110.66,110.66,82.1,82.1,28.56,6,3,True
2022-03-13,CUST_372,Textiles,Écharpe laine,1,80.22,80.22,62.67,62.67,17.55,6,3,True
2022-03-13,CUST_321,Bijoux,Bracelet cuir,1,107.15,107.15,72.81,72.81,34.34,6,3,True
2022-03-13,CUST_460,Poterie,Bol décoratif,1,36.04,36.04,22.57,22.57,13.47,6,3,True
2022-03-13,CUST_421,Bijoux,Collier perles,1,23.02,23.02,15.51,15.51,7.52,6,3,True
2022-03-13,CUST_007,Poterie,Bol décoratif,1,39.93,39.93,29.86,29.86,10.07,6,3,True
2022-03-13,CUST_461,Poterie,Assiette artisanale,1,54.24,54.24,39.74,39.74,14.5,6,3,True
2022-03-13,CUST_471,Peintures,Nature morte,1,363.74,363.74,278.61,278.61,85.13,6,3,True
2022-03-13,CUST_413,Savons,Savon lavande,1,9.14,9.14,7.13,7.13,2.01,6,3,True
2022-03-13,CUST_428,Poterie,Assiette artisanale,1,56.2,56.2,34.39,34.39,21.81,6,3,True
2022-03-14,CUST_339,Bijoux,Boucles oreilles,1,109.09,109.09,72.33,72.33,36.76,0,3,False
2022-03-14,CUST_459,Bijoux,Collier perles,2,70.36,140.73,44.52,89.05,51.68,0,3,False
2022-03-14,CUST_057,Poterie,Vase céramique,1,76.84,76.84,57.25,57.25,19.6,0,3,False
2022-03-14,CUST_084,Sculptures,Statue bois,1,222.5,222.5,174.91,174.91,47.59,0,3,False
2022-03-14,CUST_226,Bougies,Bougie eucalyptus,1,9.2,9.2,6.08,6.08,3.13,0,3,False
2022-03-14,CUST_062,Poterie,Vase céramique,2,76.94,153.89,55.72,111.44,42.45,0,3,False
2022-03-14,CUST_003,Sculptures,Figurine argile,1,186.71,186.71,129.15,129.15,57.56,0,3,False
2022-03-14,CUST_209,Bijoux,Collier perles,1,65.54,65.54,48.16,48.16,17.38,0,3,False
2022-03-14,CUST_169,Peintures,Toile paysage,1,301.44,301.44,220.6,220.6,80.84,0,3,False
2022-03-15,CUST_273,Peintures,Abstrait,1,428.34,428.34,287.42,287.42,140.92,1,3,False
2022-03-15,CUST_362,Peintures,Toile paysage,2,480.22,960.43,325.86,651.71,308.72,1,3,False
2022-03-15,CUST_081,Textiles,Tapis petit,1,48.25,48.25,33.37,33.37,14.88,1,3,False
2022-03-15,CUST_421,Bijoux,Bague argent,1,95.18,95.18,68.58,68.58,26.59,1,3,False
2022-03-15,CUST_469,Bijoux,Collier perles,1,54.58,54.58,41.54,41.54,13.05,1,3,False
2022-03-15,CUST_278,Poterie,Bol décoratif,1,30.67,30.67,23.36,23.36,7.31,1,3,False
2022-03-15,CUST_228,Textiles,Écharpe laine,1,55.21,55.21,33.13,33.13,22.08,1,3,False
2022-03-15,CUST_089,Poterie,Bol décoratif,2,79.41,158.81,55.5,111.0,47.81,1,3,False
2022-03-15,CUST_099,Savons,Savon miel,1,17.71,17.71,10.74,10.74,6.97,1,3,False
2022-03-15,CUST_349,Peintures,Nature morte,1,195.73,195.73,156.29,156.29,39.44,1,3,False
2022-03-16,CUST_237,Poterie,Vase céramique,2,33.72,67.44,21.23,42.46,24.98,2,3,False
2022-03-16,CUST_099,Poterie,Bol décoratif,1,54.9,54.9,39.31,39.31,15.59,2,3,False
2022-03-16,CUST_327,Poterie,Tasse thé,1,36.95,36.95,28.78,28.78,8.17,2,3,False
2022-03-16,CUST_399,Sculptures,Statue bois,1,154.86,154.86,107.67,107.67,47.19,2,3,False
2022-03-16,CUST_103,Bougies,Bougie lavande,1,23.96,23.96,15.97,15.97,8.0,2,3,False
2022-03-16,CUST_421,Bijoux,Boucles oreilles,1,22.47,22.47,17.71,17.71,4.76,2,3,False
2022-03-16,CUST_482,Textiles,Sac toile,1,85.82,85.82,57.19,57.19,28.62,2,3,False
2022-03-17,CUST_357,Bougies,Bougie lavande,1,8.0,8.0,5.64,5.64,2.36,3,3,False
2022-03-17,CUST_003,Savons,Savon lavande,1,9.52,9.52,6.29,6.29,3.23,3,3,False
2022-03-17,CUST_420,Sculptures,Figurine argile,2,232.34,464.67,149.82,299.65,165.02,3,3,False
2022-03-17,CUST_357,Savons,Savon miel,1,20.18,20.18,15.73,15.73,4.46,3,3,False
2022-03-17,CUST_047,Savons,Savon karité,1,10.43,10.43,6.96,6.96,3.47,3,3,False
2022-03-17,CUST_456,Sculptures,Sculpture métal,1,105.12,105.12,74.48,74.48,30.64,3,3,False
2022-03-17,CUST_162,Savons,Savon karité,1,13.29,13.29,8.03,8.03,5.26,3,3,False
2022-03-17,CUST_273,Savons,Savon miel,1,10.38,10.38,7.23,7.23,3.15,3,3,False
2022-03-18,CUST_418,Peintures,Nature morte,1,132.55,132.55,88.67,88.67,43.89,4,3,False
2022-03-18,CUST_245,Sculptures,Statue bois,1,85.54,85.54,62.71,62.71,22.84,4,3,False
2022-03-18,CUST_192,Sculptures,Sculpture métal,1,241.18,241.18,165.71,165.71,75.47,4,3,False
2022-03-18,CUST_452,Textiles,Sac toile,1,61.19,61.19,41.45,41.45,19.74,4,3,False
2022-03-18,CUST_289,Textiles,Sac toile,1,83.66,83.66,63.54,63.54,20.12,4,3,False
2022-03-18,CUST_390,Peintures,Toile paysage,1,120.96,120.96,84.7,84.7,36.26,4,3,False
2022-03-18,CUST_336,Bougies,Bougie lavande,1,22.6,22.6,14.96,14.96,7.64,4,3,False
2022-03-18,CUST_080,Sculptures,Statue bois,1,290.38,290.38,229.54,229.54,60.84,4,3,False
2022-03-18,CUST_002,Bijoux,Boucles oreilles,1,99.92,99.92,72.44,72.44,27.48,4,3,False
2022-03-18,CUST_375,Sculptures,Sculpture métal,1,175.38,175.38,116.2,116.2,59.18,4,3,False
2022-03-18,CUST_328,Bougies,Bougie rose,1,34.51,34.51,22.42,22.42,12.1,4,3,False
2022-03-18,CUST_140,Bijoux,Collier perles,1,17.08,17.08,10.9,10.9,6.18,4,3,False
2022-03-19,CUST_084,Poterie,Assiette artisanale,1,32.32,32.32,25.74,25.74,6.58,5,3,True
2022-03-19,CUST_477,Savons,Savon karité,1,7.32,7.32,5.54,5.54,1.78,5,3,True
2022-03-19,CUST_392,Bijoux,Collier perles,2,49.15,98.3,38.48,76.97,21.34,5,3,True
2022-03-19,CUST_412,Bijoux,Collier perles,1,117.6,117.6,83.44,83.44,34.15,5,3,True
2022-03-19,CUST_177,Textiles,Écharpe laine,1,39.24,39.24,25.15,25.15,14.09,5,3,True
2022-03-19,CUST_002,Textiles,Sac toile,1,70.41,70.41,52.67,52.67,17.74,5,3,True
2022-03-19,CUST_219,Poterie,Assiette artisanale,1,61.39,61.39,44.14,44.14,17.25,5,3,True
2022-03-19,CUST_403,Bijoux,Boucles oreilles,1,22.18,22.18,16.39,16.39,5.78,5,3,True
2022-03-19,CUST_134,Bougies,Bougie eucalyptus,1,22.94,22.94,16.99,16.99,5.95,5,3,True
2022-03-19,CUST_443,Poterie,Assiette artisanale,1,47.04,47.04,33.71,33.71,13.33,5,3,True
2022-03-19,CUST_473,Poterie,Bol décoratif,1,20.12,20.12,12.54,12.54,7.58,5,3,True
2022-03-20,CUST_073,Bougies,Bougie lavande,2,22.63,45.27,14.58,29.16,16.11,6,3,True
2022-03-20,CUST_330,Sculptures,Figurine argile,1,234.85,234.85,172.15,172.15,62.71,6,3,True
2022-03-20,CUST_409,Bijoux,Boucles oreilles,1,49.34,49.34,30.44,30.44,18.9,6,3,True
2022-03-20,,Textiles,Sac toile,1,86.29,86.29,59.34,59.34,26.95,6,3,True
2022-03-20,CUST_493,Bougies,Bougie lavande,1,22.77,22.77,16.85,16.85,5.92,6,3,True
2022-03-20,CUST_063,Bijoux,Collier perles,1,100.93,100.93,78.96,78.96,21.97,6,3,True
2022-03-20,CUST_061,Textiles,Coussin brodé,1,45.31,45.31,27.75,27.75,17.56,6,3,True
2022-03-20,CUST_304,Textiles,Coussin brodé,1,70.5,70.5,43.45,43.45,27.06,6,3,True
2022-03-20,CUST_077,Poterie,Assiette artisanale,1,68.31,68.31,53.73,53.73,14.58,6,3,True
2022-03-20,CUST_238,Savons,Savon karité,1,17.34,17.34,12.96,12.96,4.38,6,3,True
2022-03-20,CUST_345,Poterie,Assiette artisanale,2,42.27,84.53,30.3,60.6,23.93,6,3,True
2022-03-20,CUST_056,Poterie,Bol décoratif,1,42.11,42.11,30.88,30.88,11.23,6,3,True
2022-03-21,CUST_207,Bougies,Bougie eucalyptus,1,9.52,9.52,7.47,7.47,2.04,0,3,False
2022-03-21,CUST_038,Poterie,Tasse thé,1,44.58,44.58,29.07,29.07,15.51,0,3,False
2022-03-21,CUST_455,Bijoux,Collier perles,1,22.4,22.4,16.42,16.42,5.98,0,3,False
2022-03-21,CUST_196,Savons,Savon karité,1,18.7,18.7,12.3,12.3,6.4,0,3,False
2022-03-21,CUST_319,Peintures,Nature morte,1,296.3,296.3,198.93,198.93,97.37,0,3,False
2022-03-21,CUST_352,Bijoux,Bague argent,1,97.88,97.88,76.61,76.61,21.26,0,3,False
2022-03-21,CUST_097,Savons,Savon olive,1,12.09,12.09,9.53,9.53,2.56,0,3,False
2022-03-21,CUST_150,Poterie,Vase céramique,1,43.56,43.56,30.52,30.52,13.04,0,3,False
2022-03-21,CUST_451,Bougies,Bougie lavande,1,26.28,26.28,20.28,20.28,6.0,0,3,False
2022-03-21,CUST_141,Textiles,Sac toile,1,70.79,70.79,52.01,52.01,18.78,0,3,False
2022-03-21,CUST_104,Savons,Savon lavande,1,9.59,9.59,6.07,6.07,3.52,0,3,False
2022-03-21,CUST_289,Sculptures,Statue bois,1,233.1,233.1,147.38,147.38,85.72,0,3,False
2022-03-21,CUST_138,Poterie,Assiette artisanale,1,29.94,29.94,19.41,19.41,10.53,0,3,False
2022-03-22,CUST_137,Poterie,Assiette artisanale,2,33.17,66.35,23.99,47.99,18.36,1,3,False
2022-03-22,CUST_490,Textiles,Coussin brodé,1,90.36,90.36,61.66,61.66,28.7,1,3,False
2022-03-22,CUST_093,Bijoux,Boucles oreilles,1,49.39,49.39,35.32,35.32,14.07,1,3,False
2022-03-22,CUST_295,Bougies,Bougie lavande,1,26.81,26.81,21.09,21.09,5.72,1,3,False
2022-03-22,CUST_451,Bijoux,Boucles oreilles,1,68.79,68.79,51.8,51.8,16.99,1,3,False
2022-03-22,,Poterie,Vase céramique,1,77.09,77.09,55.68,55.68,21.41,1,3,False
2022-03-23,CUST_425,Savons,Savon lavande,1,20.05,20.05,15.54,15.54,4.52,2,3,False
2022-03-23,CUST_147,Textiles,Sac toile,1,46.41,46.41,32.59,32.59,13.83,2,3,False
2022-03-23,CUST_057,Sculptures,Statue bois,1,171.09,171.09,116.67,116.67,54.41,2,3,False
2022-03-23,CUST_006,Sculptures,Sculpture métal,1,120.22,120.22,73.14,73.14,47.08,2,3,False
2022-03-23,CUST_049,Textiles,Écharpe laine,1,80.73,80.73,57.25,57.25,23.48,2,3,False
2022-03-23,CUST_221,Bijoux,Boucles oreilles,3,68.9,206.71,44.53,133.6,73.11,2,3,False
2022-03-24,CUST_414,Textiles,Tapis petit,1,28.4,28.4,22.32,22.32,6.08,3,3,False
2022-03-24,CUST_482,Poterie,Assiette artisanale,1,70.54,70.54,51.24,51.24,19.3,3,3,False
2022-03-24,CUST_314,Savons,Savon karité,1,5.97,5.97,4.09,4.09,1.88,3,3,False
2022-03-24,CUST_355,Savons,Savon miel,1,12.0,12.0,9.02,9.02,2.98,3,3,False
2022-03-24,CUST_383,Savons,Savon lavande,1,19.26,19.26,14.11,14.11,5.15,3,3,False
2022-03-24,CUST_277,Sculptures,Statue bois,1,89.67,89.67,64.66,64.66,25.01,3,3,False
2022-03-25,CUST_395,Poterie,Tasse thé,1,71.69,71.69,53.4,53.4,18.29,4,3,False
2022-03-25,CUST_279,Bijoux,Collier perles,1,76.39,76.39,52.62,52.62,23.77,4,3,False
2022-03-25,CUST_195,Savons,Savon lavande,1,13.62,13.62,9.63,9.63,4.0,4,3,False
2022-03-25,CUST_405,Peintures,Portrait,1,174.52,174.52,133.54,133.54,40.98,4,3,False
2022-03-25,CUST_437,Savons,Savon miel,1,18.09,18.09,11.09,11.09,7.01,4,3,False
2022-03-25,CUST_357,Sculptures,Objet décoratif,3,165.38,496.14,125.25,375.75,120.39,4,3,False
